
"Time";"HTI879B";
"06/08/2019  03:00:18";"57,788";
"06/08/2019  03:02:18";"57,010";
"06/08/2019  03:24:18";"58,246";
"06/08/2019  03:26:18";"57,628";
"06/08/2019  03:28:18";"58,204";
"06/08/2019  03:30:18";"57,281";
"06/08/2019  03:32:18";"58,093";
"06/08/2019  03:46:18";"58,093";
"06/08/2019  03:50:18";"57,010";
"06/08/2019  03:54:18";"58,093";
"06/08/2019  04:06:18";"58,398";
"06/08/2019  04:08:18";"57,316";
"06/08/2019  04:10:18";"57,475";
"06/08/2019  04:12:18";"58,246";
"06/08/2019  04:18:18";"58,398";
"06/08/2019  04:20:18";"57,475";
"06/08/2019  04:22:18";"58,093";
"06/08/2019  04:44:18";"58,551";
"06/08/2019  04:46:18";"57,316";
"06/08/2019  04:48:18";"58,246";
"06/08/2019  05:48:18";"58,711";
"06/08/2019  05:52:18";"58,669";
"06/08/2019  05:54:18";"57,739";
"06/08/2019  05:56:18";"57,475";
"06/08/2019  05:58:18";"58,516";
"06/08/2019  06:04:18";"58,669";
"06/08/2019  06:06:18";"57,586";
"06/08/2019  06:10:18";"58,711";
"06/08/2019  06:36:18";"58,246";
"06/08/2019  06:38:18";"57,628";
"06/08/2019  06:40:18";"57,788";
"06/08/2019  06:42:18";"58,551";
"06/08/2019  06:54:18";"58,093";
"06/08/2019  07:00:18";"58,551";
"06/08/2019  07:32:18";"58,246";
"06/08/2019  07:38:18";"58,246";
"06/08/2019  07:40:18";"57,628";
"06/08/2019  07:44:18";"58,711";
"06/08/2019  08:02:18";"58,981";
"06/08/2019  08:04:18";"58,093";
"06/08/2019  08:06:18";"59,016";
"06/08/2019  08:08:18";"58,981";
"06/08/2019  08:10:18";"58,058";
"06/08/2019  08:12:18";"57,739";
"06/08/2019  08:14:18";"58,863";
"06/08/2019  08:16:18";"57,933";
"06/08/2019  08:20:18";"58,863";
"06/08/2019  08:22:18";"58,246";
"06/08/2019  08:24:18";"59,016";
"06/08/2019  08:36:18";"58,822";
"06/08/2019  08:46:18";"58,398";
"06/08/2019  08:52:18";"58,398";
"06/08/2019  08:56:18";"59,328";
"06/08/2019  09:10:18";"59,169";
"06/08/2019  09:12:18";"58,398";
"06/08/2019  09:24:18";"59,439";
"06/08/2019  09:28:18";"58,093";
"06/08/2019  09:30:18";"58,822";
"06/08/2019  09:36:18";"59,169";
"06/08/2019  09:52:18";"59,599";
"06/08/2019  10:06:18";"59,634";
"06/08/2019  10:08:18";"58,711";
"06/08/2019  10:12:18";"59,745";
"06/08/2019  10:14:18";"58,863";
"06/08/2019  10:16:18";"59,634";
"06/08/2019  10:18:18";"59,745";
"06/08/2019  10:20:18";"58,863";
"06/08/2019  10:30:18";"58,516";
"06/08/2019  10:32:18";"59,599";
"06/08/2019  10:34:18";"59,599";
"06/08/2019  10:38:18";"58,516";
"06/08/2019  10:40:18";"58,711";
"06/08/2019  10:42:18";"59,599";
"06/08/2019  10:46:18";"58,551";
"06/08/2019  10:48:18";"59,634";
"06/08/2019  10:56:18";"59,599";
"06/08/2019  10:58:18";"58,822";
"06/08/2019  11:08:18";"59,904";
"06/08/2019  11:12:18";"58,669";
"06/08/2019  11:16:18";"58,711";
"06/08/2019  11:18:18";"59,793";
"06/08/2019  11:32:18";"59,904";
"06/08/2019  11:34:18";"59,016";
"06/08/2019  11:40:18";"59,439";
"06/08/2019  11:42:18";"60,099";
"06/08/2019  11:48:18";"59,793";
"06/08/2019  11:50:18";"58,981";
"06/08/2019  11:54:18";"59,904";
"06/08/2019  11:56:18";"59,169";
"06/08/2019  12:02:18";"59,474";
"06/08/2019  12:04:18";"60,251";
"06/08/2019  12:20:18";"60,411";
"06/08/2019  12:24:18";"59,169";
"06/08/2019  12:26:18";"59,016";
"06/08/2019  12:28:18";"59,939";
"06/08/2019  12:30:18";"60,251";
"06/08/2019  12:32:18";"59,328";
"06/08/2019  12:42:18";"59,634";
"06/08/2019  12:44:18";"60,251";
"06/08/2019  12:46:18";"59,439";
"06/08/2019  13:04:18";"59,016";
"06/08/2019  13:06:18";"60,099";
"06/08/2019  13:08:18";"59,939";
"06/08/2019  13:10:18";"59,169";
"06/08/2019  13:12:18";"59,474";
"06/08/2019  13:14:18";"60,411";
"06/08/2019  13:20:18";"59,939";
"06/08/2019  13:24:18";"59,127";
"06/08/2019  13:30:18";"59,169";
"06/08/2019  13:32:18";"60,064";
"06/08/2019  13:34:18";"59,287";
"06/08/2019  13:36:18";"60,369";
"06/08/2019  13:38:18";"60,369";
"06/08/2019  13:40:18";"59,287";
"06/08/2019  14:26:18";"59,328";
"06/08/2019  14:30:18";"60,557";
"06/08/2019  14:32:18";"59,634";
"06/08/2019  14:54:18";"59,439";
"06/08/2019  14:56:18";"60,522";
"06/08/2019  15:04:18";"60,251";
"06/08/2019  15:06:18";"59,599";
"06/08/2019  15:08:18";"60,522";
"06/08/2019  15:26:18";"60,099";
"06/08/2019  15:28:18";"59,474";
"06/08/2019  15:34:18";"59,474";
"06/08/2019  15:36:18";"60,557";
"06/08/2019  15:50:18";"60,557";
"06/08/2019  15:52:18";"59,634";
"06/08/2019  16:08:18";"59,474";
"06/08/2019  16:10:18";"60,251";
"06/08/2019  16:14:18";"59,439";
"06/08/2019  16:20:18";"59,474";
"06/08/2019  16:22:18";"60,369";
"06/08/2019  16:24:18";"59,634";
"06/08/2019  16:28:18";"59,939";
"06/08/2019  16:32:18";"60,716";
"06/08/2019  16:34:18";"60,716";
"06/08/2019  16:36:18";"59,634";
"06/08/2019  16:38:18";"59,474";
"06/08/2019  16:42:18";"60,716";
"06/08/2019  17:02:18";"60,716";
"06/08/2019  17:08:18";"59,328";
"06/08/2019  17:14:18";"60,716";
"06/08/2019  17:32:18";"60,522";
"06/08/2019  17:34:18";"59,599";
"06/08/2019  17:38:18";"59,939";
"06/08/2019  17:42:18";"60,716";
"06/08/2019  17:56:18";"60,716";
"06/08/2019  17:58:18";"59,599";
"06/08/2019  18:00:18";"60,411";
"06/08/2019  18:18:18";"60,876";
"06/08/2019  18:20:18";"59,634";
"06/08/2019  18:32:18";"59,474";
"06/08/2019  18:36:18";"60,557";
"06/08/2019  18:38:18";"59,634";
"06/08/2019  18:42:18";"59,474";
"06/08/2019  18:44:18";"60,411";
"06/08/2019  18:46:18";"59,634";
"06/08/2019  18:48:18";"60,411";
"06/08/2019  18:56:18";"60,876";
"06/08/2019  18:58:18";"59,793";
"06/08/2019  19:06:18";"59,328";
"06/08/2019  19:08:18";"60,411";
"06/08/2019  19:10:18";"60,716";
"06/08/2019  19:12:18";"59,634";
"06/08/2019  19:18:18";"60,099";
"06/08/2019  19:20:18";"60,716";
"06/08/2019  19:28:18";"60,411";
"06/08/2019  19:30:18";"59,474";
"06/08/2019  19:32:18";"59,328";
"06/08/2019  19:34:18";"60,251";
"06/08/2019  19:46:18";"60,716";
"06/08/2019  19:48:18";"59,474";
"06/08/2019  20:02:18";"59,793";
"06/08/2019  20:06:18";"60,369";
"06/08/2019  20:12:18";"60,251";
"06/08/2019  20:14:18";"59,169";
"06/08/2019  20:58:18";"59,634";
"06/08/2019  21:00:18";"59,939";
"06/08/2019  21:02:18";"59,016";
"06/08/2019  21:08:18";"58,711";
"06/08/2019  21:10:18";"59,793";
"06/08/2019  21:16:18";"59,439";
"06/08/2019  21:18:18";"58,863";
"06/08/2019  21:20:18";"59,939";
"06/08/2019  21:30:18";"59,474";
"06/08/2019  21:32:18";"58,669";
"06/08/2019  21:36:18";"58,551";
"06/08/2019  21:38:18";"59,599";
"06/08/2019  21:46:18";"59,939";
"06/08/2019  21:50:18";"58,551";
"06/08/2019  21:56:18";"58,711";
"06/08/2019  21:58:18";"59,634";
"06/08/2019  22:02:18";"59,793";
"06/08/2019  22:04:18";"58,711";
"06/08/2019  22:08:18";"59,634";
"06/08/2019  22:10:18";"59,793";
"06/08/2019  22:12:18";"58,863";
"06/08/2019  22:20:18";"59,328";
"06/08/2019  22:22:18";"59,939";
"06/08/2019  22:24:18";"59,939";
"06/08/2019  22:26:18";"58,711";
"06/08/2019  22:30:18";"58,551";
"06/08/2019  22:32:18";"59,474";
"06/08/2019  22:38:18";"58,398";
"06/08/2019  22:44:18";"58,863";
"06/08/2019  22:46:18";"58,863";
"06/08/2019  22:50:18";"59,634";
"06/08/2019  23:12:18";"59,474";
"06/08/2019  23:14:18";"58,398";
"06/08/2019  23:18:18";"58,398";
"06/08/2019  23:20:18";"59,474";
"06/08/2019  23:22:18";"59,634";
"06/08/2019  23:26:18";"58,551";
"06/08/2019  23:32:18";"58,398";
"06/08/2019  23:34:18";"59,634";
"06/08/2019  23:44:18";"59,474";
"06/08/2019  23:46:18";"58,551";
"06/08/2019  23:54:18";"58,551";
"06/08/2019  23:56:18";"59,169";
"06/08/2019  23:58:18";"59,169";
"07/08/2019  00:00:18";"58,398";
"07/08/2019  00:12:18";"58,398";
"07/08/2019  00:14:18";"59,328";
"07/08/2019  00:16:18";"59,634";
"07/08/2019  00:18:18";"58,711";
"07/08/2019  00:24:18";"59,793";
"07/08/2019  00:26:18";"58,863";
"07/08/2019  00:30:18";"58,246";
"07/08/2019  00:34:18";"58,551";
"07/08/2019  00:36:18";"59,634";
"07/08/2019  00:52:18";"59,793";
"07/08/2019  00:54:18";"58,551";
"07/08/2019  01:10:18";"58,551";
"07/08/2019  01:12:18";"59,474";
"07/08/2019  01:20:18";"59,016";
"07/08/2019  01:24:18";"58,246";
"07/08/2019  01:48:18";"59,634";
"07/08/2019  01:50:18";"59,474";
"07/08/2019  01:52:18";"58,398";
"07/08/2019  01:54:18";"59,474";
"07/08/2019  01:56:18";"58,863";
"07/08/2019  02:00:18";"59,634";
"07/08/2019  02:10:18";"59,474";
"07/08/2019  02:12:18";"58,551";
"07/08/2019  02:22:18";"58,711";
"07/08/2019  02:24:18";"59,634";
"07/08/2019  02:26:18";"59,634";
"07/08/2019  02:30:18";"58,398";
"07/08/2019  02:34:18";"58,398";
"07/08/2019  02:36:18";"59,328";
"07/08/2019  02:42:18";"58,398";
"07/08/2019  02:44:18";"59,016";
"07/08/2019  02:46:18";"59,016";
"07/08/2019  02:48:18";"59,634";
"07/08/2019  02:52:18";"58,551";
"07/08/2019  02:54:18";"58,551";
"07/08/2019  02:56:18";"59,169";
"07/08/2019  03:00:18";"58,551";
"07/08/2019  03:02:18";"58,551";
"07/08/2019  03:06:18";"59,634";
"07/08/2019  03:24:18";"59,793";
"07/08/2019  03:28:18";"58,398";
"07/08/2019  03:30:18";"58,551";
"07/08/2019  03:32:18";"59,474";
"07/08/2019  03:34:18";"58,551";
"07/08/2019  03:36:18";"59,474";
"07/08/2019  03:40:18";"58,398";
"07/08/2019  03:50:18";"58,711";
"07/08/2019  03:52:18";"59,474";
"07/08/2019  03:54:18";"58,669";
"07/08/2019  04:08:18";"58,669";
"07/08/2019  04:10:18";"59,474";
"07/08/2019  04:12:18";"59,474";
"07/08/2019  04:14:18";"58,551";
"07/08/2019  04:16:18";"58,364";
"07/08/2019  04:18:18";"59,328";
"07/08/2019  04:22:18";"58,246";
"07/08/2019  04:32:18";"58,711";
"07/08/2019  04:44:18";"58,246";
"07/08/2019  04:46:18";"58,093";
"07/08/2019  04:48:18";"59,169";
"07/08/2019  04:50:18";"59,169";
"07/08/2019  04:52:18";"58,246";
"07/08/2019  05:06:18";"58,093";
"07/08/2019  05:08:18";"59,169";
"07/08/2019  05:20:18";"59,016";
"07/08/2019  05:22:18";"58,204";
"07/08/2019  05:28:18";"58,093";
"07/08/2019  05:30:18";"59,016";
"07/08/2019  05:32:18";"59,169";
"07/08/2019  05:34:18";"58,246";
"07/08/2019  05:48:18";"58,863";
"07/08/2019  05:50:18";"57,933";
"07/08/2019  05:54:18";"58,246";
"07/08/2019  05:56:18";"58,981";
"07/08/2019  05:58:18";"58,398";
"07/08/2019  06:02:18";"57,933";
"07/08/2019  06:06:18";"58,398";
"07/08/2019  06:10:18";"59,016";
"07/08/2019  06:12:18";"58,398";
"07/08/2019  06:20:18";"57,933";
"07/08/2019  06:24:18";"57,628";
"07/08/2019  06:26:18";"58,711";
"07/08/2019  06:54:18";"58,711";
"07/08/2019  06:56:18";"57,788";
"07/08/2019  07:02:18";"58,246";
"07/08/2019  07:04:18";"58,822";
"07/08/2019  07:12:18";"58,058";
"07/08/2019  07:14:18";"58,669";
"07/08/2019  07:16:18";"58,093";
"07/08/2019  07:26:18";"58,981";
"07/08/2019  07:28:18";"58,364";
"07/08/2019  07:44:18";"58,093";
"07/08/2019  07:46:18";"57,628";
"07/08/2019  07:48:18";"58,711";
"07/08/2019  07:50:18";"59,016";
"07/08/2019  07:52:18";"57,899";
"07/08/2019  07:58:18";"57,628";
"07/08/2019  08:00:18";"58,551";
"07/08/2019  08:12:18";"58,246";
"07/08/2019  08:18:18";"58,093";
"07/08/2019  08:20:18";"58,981";
"07/08/2019  08:30:18";"58,711";
"07/08/2019  08:32:18";"57,933";
"07/08/2019  08:36:18";"57,788";
"07/08/2019  08:38:18";"58,863";
"07/08/2019  08:50:18";"59,328";
"07/08/2019  09:08:18";"59,634";
"07/08/2019  09:10:18";"58,398";
"07/08/2019  09:14:18";"59,169";
"07/08/2019  09:18:18";"58,863";
"07/08/2019  09:26:18";"59,328";
"07/08/2019  09:32:18";"59,016";
"07/08/2019  09:40:18";"58,551";
"07/08/2019  09:42:18";"59,634";
"07/08/2019  09:48:18";"59,169";
"07/08/2019  10:04:18";"58,711";
"07/08/2019  10:06:18";"59,939";
"07/08/2019  10:08:18";"60,251";
"07/08/2019  10:10:18";"58,863";
"07/08/2019  10:12:18";"58,863";
"07/08/2019  10:14:18";"59,939";
"07/08/2019  10:16:18";"59,016";
"07/08/2019  10:22:18";"59,016";
"07/08/2019  10:24:18";"60,099";
"07/08/2019  10:34:18";"60,369";
"07/08/2019  10:36:18";"59,127";
"07/08/2019  10:44:18";"59,016";
"07/08/2019  10:46:18";"60,099";
"07/08/2019  11:02:18";"60,251";
"07/08/2019  11:04:18";"59,169";
"07/08/2019  11:24:18";"59,557";
"07/08/2019  11:26:18";"60,522";
"07/08/2019  11:36:18";"60,369";
"07/08/2019  11:38:18";"59,474";
"07/08/2019  11:46:18";"59,474";
"07/08/2019  11:48:18";"60,369";
"07/08/2019  11:54:18";"59,474";
"07/08/2019  12:02:18";"59,474";
"07/08/2019  12:04:18";"60,716";
"07/08/2019  12:12:18";"60,251";
"07/08/2019  12:16:18";"59,474";
"07/08/2019  12:34:18";"59,439";
"07/08/2019  12:36:18";"60,369";
"07/08/2019  12:38:18";"60,716";
"07/08/2019  12:40:18";"59,793";
"07/08/2019  12:46:18";"59,634";
"07/08/2019  12:50:18";"60,987";
"07/08/2019  12:52:18";"60,828";
"07/08/2019  12:54:18";"59,904";
"07/08/2019  13:00:18";"59,634";
"07/08/2019  13:02:18";"60,716";
"07/08/2019  13:14:18";"60,557";
"07/08/2019  13:16:18";"59,793";
"07/08/2019  13:28:18";"59,939";
"07/08/2019  13:30:18";"61,022";
"07/08/2019  14:20:18";"60,557";
"07/08/2019  14:20:18";"60,557";
"07/08/2019  14:35:45";"59,939";
"07/08/2019  14:39:38";"60,099";
"07/08/2019  14:41:38";"60,876";
"07/08/2019  14:45:38";"60,557";
"07/08/2019  14:51:38";"60,522";
"07/08/2019  14:53:38";"61,182";
"07/08/2019  14:55:38";"61,022";
"07/08/2019  14:59:38";"59,939";
"07/08/2019  15:01:38";"59,939";
"07/08/2019  15:05:38";"61,182";
"07/08/2019  15:23:38";"61,147";
"07/08/2019  15:27:38";"60,099";
"07/08/2019  15:29:38";"60,876";
"07/08/2019  15:33:38";"59,939";
"07/08/2019  15:39:38";"59,939";
"07/08/2019  15:41:38";"60,876";
"07/08/2019  15:45:38";"61,334";
"07/08/2019  15:47:38";"60,251";
"07/08/2019  15:53:38";"61,334";
"07/08/2019  15:53:38";"61,334";
"07/08/2019  16:05:29";"61,334";
"07/08/2019  16:13:45";"61,487";
"07/08/2019  16:13:45";"61,487";
"07/08/2019  16:24:40";"61,487";
"07/08/2019  16:27:16";"61,293";
"07/08/2019  16:29:09";"60,369";
"07/08/2019  16:31:09";"60,522";
"07/08/2019  16:33:09";"61,293";
"07/08/2019  16:35:09";"61,452";
"07/08/2019  16:39:09";"60,251";
"07/08/2019  16:41:09";"61,147";
"07/08/2019  16:53:09";"61,640";
"07/08/2019  16:55:09";"61,799";
"07/08/2019  16:55:09";"61,799";
"07/08/2019  17:18:10";"60,716";
"07/08/2019  17:38:14";"61,182";
"07/08/2019  17:42:14";"61,758";
"07/08/2019  17:44:14";"61,799";
"07/08/2019  17:46:14";"60,876";
"07/08/2019  17:54:14";"60,987";
"07/08/2019  17:58:14";"61,799";
"07/08/2019  18:04:14";"61,952";
"07/08/2019  18:08:14";"60,716";
"07/08/2019  18:46:14";"61,182";
"07/08/2019  18:48:14";"61,952";
"07/08/2019  19:10:14";"61,487";
"07/08/2019  19:14:14";"60,557";
"07/08/2019  19:20:14";"61,022";
"07/08/2019  19:22:14";"61,799";
"07/08/2019  19:24:14";"60,716";
"07/08/2019  19:32:14";"60,876";
"07/08/2019  19:34:14";"61,640";
"07/08/2019  19:36:14";"61,799";
"07/08/2019  19:40:14";"60,411";
"07/08/2019  19:46:14";"60,716";
"07/08/2019  19:48:14";"61,640";
"07/08/2019  20:16:14";"61,182";
"07/08/2019  20:18:14";"60,369";
"07/08/2019  20:22:14";"60,064";
"07/08/2019  20:24:14";"61,147";
"07/08/2019  20:26:14";"60,369";
"07/08/2019  20:30:14";"60,210";
"07/08/2019  20:34:14";"61,334";
"07/08/2019  21:12:14";"61,334";
"07/08/2019  21:16:14";"59,939";
"07/08/2019  21:22:14";"60,557";
"07/08/2019  21:24:14";"59,939";
"07/08/2019  21:26:14";"60,876";
"07/08/2019  21:34:14";"61,182";
"07/08/2019  21:38:14";"59,745";
"07/08/2019  21:40:14";"60,675";
"07/08/2019  21:44:14";"60,876";
"07/08/2019  21:46:14";"59,939";
"07/08/2019  21:54:14";"60,099";
"07/08/2019  21:56:14";"60,876";
"07/08/2019  22:04:14";"61,022";
"07/08/2019  22:08:14";"59,634";
"07/08/2019  22:14:14";"59,634";
"07/08/2019  22:18:14";"60,987";
"07/08/2019  23:00:14";"60,876";
"07/08/2019  23:02:14";"60,251";
"07/08/2019  23:04:14";"60,876";
"08/08/2019  00:20:14";"60,411";
"08/08/2019  01:48:14";"60,251";
"08/08/2019  01:50:14";"59,169";
"08/08/2019  01:58:14";"59,474";
"08/08/2019  02:02:14";"60,064";
"08/08/2019  02:04:14";"59,127";
"08/08/2019  02:06:14";"58,822";
"08/08/2019  02:08:14";"59,904";
"08/08/2019  02:26:14";"59,904";
"08/08/2019  02:30:14";"58,669";
"08/08/2019  02:32:14";"59,745";
"08/08/2019  02:46:14";"58,711";
"08/08/2019  02:48:14";"59,599";
"08/08/2019  03:14:14";"59,634";
"08/08/2019  03:16:14";"58,822";
"08/08/2019  03:18:14";"58,551";
"08/08/2019  03:20:14";"59,634";
"08/08/2019  03:32:14";"59,169";
"08/08/2019  03:34:14";"58,551";
"08/08/2019  03:48:14";"58,398";
"08/08/2019  03:50:14";"59,328";
"08/08/2019  03:54:14";"59,634";
"08/08/2019  03:56:14";"58,711";
"08/08/2019  04:08:14";"58,711";
"08/08/2019  04:10:14";"59,634";
"08/08/2019  04:24:14";"59,634";
"08/08/2019  04:26:14";"58,398";
"08/08/2019  04:30:14";"59,474";
"08/08/2019  04:34:14";"59,328";
"08/08/2019  04:36:14";"58,551";
"08/08/2019  04:38:14";"58,398";
"08/08/2019  04:40:14";"59,287";
"08/08/2019  04:46:14";"59,474";
"08/08/2019  04:50:14";"58,093";
"08/08/2019  04:52:14";"58,246";
"08/08/2019  04:54:14";"59,169";
"08/08/2019  04:56:14";"59,328";
"08/08/2019  04:58:14";"58,364";
"08/08/2019  05:02:14";"58,093";
"08/08/2019  05:04:14";"59,169";
"08/08/2019  05:30:14";"59,328";
"08/08/2019  05:32:14";"58,246";
"08/08/2019  05:34:14";"59,169";
"08/08/2019  05:36:14";"58,246";
"08/08/2019  05:52:14";"58,398";
"08/08/2019  05:54:14";"59,287";
"08/08/2019  06:30:14";"59,328";
"08/08/2019  06:34:14";"58,093";
"08/08/2019  06:44:14";"59,328";
"08/08/2019  07:12:14";"59,474";
"08/08/2019  07:16:14";"58,246";
"08/08/2019  07:18:14";"59,169";
"08/08/2019  07:26:14";"59,474";
"08/08/2019  07:28:14";"58,551";
"08/08/2019  07:30:14";"58,398";
"08/08/2019  07:32:14";"59,328";
"08/08/2019  07:52:14";"59,474";
"08/08/2019  07:54:14";"58,398";
"08/08/2019  08:00:14";"59,474";
"08/08/2019  08:54:14";"59,474";
"08/08/2019  08:56:14";"58,669";
"08/08/2019  09:08:14";"58,551";
"08/08/2019  09:10:14";"59,328";
"08/08/2019  09:26:14";"58,863";
"08/08/2019  09:48:14";"58,551";
"08/08/2019  09:52:14";"59,939";
"08/08/2019  10:00:14";"59,939";
"08/08/2019  10:02:14";"58,863";
"08/08/2019  10:06:14";"59,939";
"08/08/2019  10:08:14";"59,939";
"08/08/2019  10:12:14";"58,822";
"08/08/2019  10:14:14";"59,634";
"08/08/2019  10:20:14";"60,099";
"08/08/2019  10:22:14";"59,016";
"08/08/2019  10:30:14";"58,551";
"08/08/2019  10:30:14";"58,551";
"08/08/2019  10:39:36";"59,939";
"08/08/2019  10:49:29";"60,064";
"08/08/2019  10:51:29";"59,169";
"08/08/2019  10:53:29";"59,939";
"08/08/2019  11:01:29";"59,939";
"08/08/2019  11:05:29";"58,863";
"08/08/2019  11:23:29";"59,016";
"08/08/2019  11:25:29";"59,939";
"08/08/2019  11:45:29";"59,474";
"08/08/2019  12:03:29";"59,169";
"08/08/2019  12:05:29";"60,411";
"08/08/2019  12:19:29";"59,939";
"08/08/2019  12:21:29";"59,634";
"08/08/2019  12:23:29";"60,557";
"08/08/2019  12:31:29";"60,716";
"08/08/2019  12:33:29";"59,634";
"08/08/2019  12:55:29";"59,745";
"08/08/2019  12:57:29";"60,828";
"08/08/2019  13:01:29";"60,987";
"08/08/2019  13:03:29";"59,904";
"08/08/2019  13:05:29";"59,793";
"08/08/2019  13:09:29";"61,182";
"08/08/2019  13:23:29";"61,182";
"08/08/2019  13:25:29";"60,099";
"08/08/2019  13:53:29";"59,793";
"08/08/2019  13:57:29";"61,182";
"08/08/2019  14:37:29";"61,334";
"08/08/2019  14:39:29";"60,099";
"08/08/2019  14:43:29";"60,251";
"08/08/2019  14:45:29";"61,022";
"08/08/2019  15:05:29";"61,022";
"08/08/2019  15:07:29";"60,099";
"08/08/2019  15:09:29";"60,251";
"08/08/2019  15:11:29";"61,022";
"08/08/2019  15:13:29";"59,939";
"08/08/2019  15:29:29";"60,099";
"08/08/2019  15:33:29";"61,334";
"08/08/2019  15:43:29";"61,452";
"08/08/2019  15:45:29";"60,369";
"08/08/2019  16:33:29";"60,557";
"08/08/2019  16:35:29";"61,487";
"08/08/2019  16:43:29";"61,640";
"08/08/2019  16:45:29";"60,557";
"08/08/2019  16:55:29";"60,557";
"08/08/2019  16:57:29";"61,487";
"08/08/2019  17:17:29";"61,640";
"08/08/2019  17:19:29";"60,716";
"08/08/2019  17:23:29";"60,557";
"08/08/2019  17:25:29";"61,640";
"08/08/2019  17:29:29";"61,334";
"08/08/2019  17:31:29";"60,557";
"08/08/2019  17:39:29";"60,557";
"08/08/2019  17:41:29";"61,799";
"08/08/2019  18:37:29";"61,640";
"08/08/2019  18:39:29";"60,716";
"08/08/2019  18:41:29";"61,640";
"08/08/2019  18:53:29";"61,952";
"08/08/2019  18:55:29";"60,876";
"08/08/2019  18:57:29";"61,605";
"08/08/2019  18:59:29";"61,640";
"08/08/2019  19:01:29";"60,716";
"08/08/2019  19:25:29";"60,716";
"08/08/2019  19:29:29";"61,799";
"08/08/2019  19:31:29";"61,799";
"08/08/2019  19:33:29";"60,716";
"08/08/2019  19:53:29";"60,557";
"08/08/2019  19:55:29";"61,487";
"08/08/2019  20:17:29";"61,640";
"08/08/2019  20:19:29";"60,522";
"08/08/2019  20:21:29";"60,411";
"08/08/2019  20:23:29";"61,334";
"08/08/2019  20:47:29";"60,876";
"08/08/2019  20:49:29";"60,099";
"08/08/2019  20:51:29";"61,182";
"08/08/2019  21:07:29";"61,334";
"08/08/2019  21:09:29";"60,251";
"08/08/2019  21:19:29";"59,793";
"08/08/2019  21:21:29";"60,876";
"08/08/2019  21:43:29";"61,022";
"08/08/2019  21:45:29";"59,939";
"08/08/2019  21:47:29";"59,634";
"08/08/2019  21:49:29";"60,716";
"08/08/2019  22:47:29";"60,251";
"08/08/2019  23:31:29";"60,411";
"08/08/2019  23:33:29";"59,474";
"08/08/2019  23:39:29";"59,634";
"08/08/2019  23:41:29";"60,411";
"08/08/2019  23:45:29";"60,411";
"08/08/2019  23:49:29";"59,328";
"08/08/2019  23:59:29";"59,169";
"09/08/2019  00:01:29";"60,251";
"09/08/2019  00:51:29";"59,939";
"09/08/2019  00:53:29";"59,169";
"09/08/2019  00:55:29";"59,169";
"09/08/2019  00:57:29";"60,099";
"09/08/2019  01:09:29";"60,411";
"09/08/2019  01:11:29";"59,328";
"09/08/2019  01:15:29";"59,793";
"09/08/2019  01:21:29";"60,411";
"09/08/2019  01:47:29";"60,099";
"09/08/2019  02:01:29";"58,551";
"09/08/2019  02:05:29";"59,634";
"09/08/2019  02:47:29";"59,634";
"09/08/2019  02:49:29";"59,016";
"09/08/2019  03:27:29";"59,016";
"09/08/2019  03:31:29";"57,586";
"09/08/2019  03:33:29";"58,516";
"09/08/2019  03:37:29";"58,093";
"09/08/2019  03:39:29";"57,788";
"09/08/2019  03:41:29";"58,711";
"09/08/2019  03:43:29";"58,822";
"09/08/2019  03:45:29";"57,739";
"09/08/2019  03:47:29";"58,863";
"09/08/2019  04:01:29";"58,551";
"09/08/2019  04:03:29";"57,788";
"09/08/2019  04:11:29";"57,628";
"09/08/2019  04:13:29";"58,551";
"09/08/2019  04:31:29";"59,016";
"09/08/2019  04:57:29";"58,551";
"09/08/2019  04:59:29";"57,788";
"09/08/2019  05:03:29";"57,628";
"09/08/2019  05:05:29";"58,669";
"09/08/2019  05:13:29";"59,016";
"09/08/2019  05:15:29";"58,058";
"09/08/2019  05:21:29";"58,398";
"09/08/2019  05:25:29";"58,863";
"09/08/2019  05:33:29";"59,169";
"09/08/2019  05:35:29";"58,246";
"09/08/2019  05:41:29";"59,169";
"09/08/2019  05:43:29";"58,246";
"09/08/2019  05:45:29";"58,246";
"09/08/2019  05:47:29";"59,016";
"09/08/2019  06:31:29";"58,863";
"09/08/2019  06:33:29";"57,933";
"09/08/2019  06:35:29";"57,628";
"09/08/2019  06:37:29";"58,863";
"09/08/2019  06:53:29";"59,169";
"09/08/2019  06:55:29";"57,933";
"09/08/2019  06:57:29";"57,788";
"09/08/2019  06:59:29";"58,711";
"09/08/2019  07:31:29";"58,246";
"09/08/2019  07:33:29";"57,628";
"09/08/2019  07:37:29";"58,711";
"09/08/2019  07:53:29";"58,398";
"09/08/2019  07:57:29";"58,863";
"09/08/2019  08:11:29";"58,364";
"09/08/2019  08:13:29";"57,739";
"09/08/2019  08:15:29";"58,822";
"09/08/2019  08:25:29";"59,169";
"09/08/2019  08:47:29";"59,169";
"09/08/2019  08:49:29";"58,246";
"09/08/2019  08:51:29";"59,169";
"09/08/2019  08:57:29";"59,474";
"09/08/2019  08:59:29";"58,398";
"09/08/2019  09:05:29";"57,933";
"09/08/2019  09:07:29";"59,169";
"09/08/2019  09:35:29";"58,711";
"09/08/2019  09:39:29";"58,398";
"09/08/2019  09:41:29";"59,474";
"09/08/2019  09:49:29";"59,793";
"09/08/2019  09:51:29";"58,863";
"09/08/2019  09:55:29";"59,127";
